"CodeStateID","Code"
1466,"def canDrinkAlcohol(age, is_driving):
	if is_driving == yes:
	    return 'Cannot drink'
	elif is_driving == no:
	    if age < 21:
	        return 'Cannot drink'
	   else:
	       return 'Can drink'
	       \"
1467,"def isEvenPositiveInt(x):
	if x / x == 0:
	    if x > 0:
	        if x % 2 == 0:
	            return True
	 else: 
	     return False"
1468,"def isEvenPositiveInt(x):
	if x = typ(int):
	    if x > 0:
	        if x % 2 == 0:
	            return True
	 else: 
	     return False"
1469,"def doubleX(x):
    return x *2"
1470,"def findRoot(a,b,c):
    return (-b + (b**2 -4ac)**.5)/2a"
1471,"def findRoot(a,b,c):
    return (-b + (b**2 -4(a)c)**.5)/2a"
1472,"def findRoot(a,b,c):
    return (-b + (b**2 -4(a)(c))**.5)/2a"
1473,"def findRoot(a,b,c):
    return (-b + (b**2 -4(a)(c))**.5)/2(a)"
1474,"def canDrinkAlcohol(age, is_driving):
	if age>20 and is_driving== False 
	    return 'Yes'"
1475,"def canDrinkAlcohol(age, is_driving):
	if age>20 and is_driving== False: 
	    return 'Yes'"
1476,"def canDrinkAlcohol(age, is_driving):
	if age>20 and is_driving== False: 
	    return True 
	return False"
1477,"def isEvenPositiveInt(x):
	if x%2== 0 
	    return True 
	return False"
1478,"def isEvenPositiveInt(x):
	if x%2== 0 :
	    return True 
	return False"
1479,"def isEvenPositiveInt(x):
	
    if x%2== 0 or if x==0:
	    return True 
	return False"
1480,"def isEvenPositiveInt(x):
    if x%2== 0 or if x==0:
	    return True 
	return False"
1481,"def isEvenPositiveInt(x):
    if x%2== 0 or  x==0:
	    return True 
	return False"
1482,"def isEvenPositiveInt(x):
    if x==0
        return True 
	elif x%2==0 
	    return True
	return False \"
1483,"def isEvenPositiveInt(x):
    if x==0:
        return True 
	elif x%2==0: 
	    return True
	return False \"
1484,"def isEvenPositiveInt(x):
    if x==0:
        return True 
	    elif x%2==0: 
	        return True
	    return False \"
1485,"def isEvenPositiveInt(x):
    if x==0:
        return True 
    elif x%2==0: 
        return True
    return False \"
1486,"def isEvenPositiveInt(x):
    if x==0:
        return False 
    elif x%2==0: 
        return True
    return False \"
1487,"def isSubstring(s, t):
	if s =="
1488,"def isSubstring(s, t):
	return True"
1489,"def isSubstring(s, t):
	ls"
1490,"def isSubstring(s, t):
    if s == str 
        return True"
1491,"def isSubstring(s, t):
    if s == str:
        return True"
1492,"def isSubstring(s, t):
    if s == str and t== str:
        return True 
    return False"
1493,"def isSubstring(s, t):
    if s == str and t== str:
        return True 
    return False
    for i in range (i, len(t)): 
        if s[i]==t[i]
            return True 
        return False"
1494,"def isSubstring(s, t):
    if s == str and t== str:
        return True 
    return False
    for i in range (i, len(t)): 
        if s[i]==t[i]:
            return True 
        return False"
1495,"def isSubstring(s, t):
    if s == str and t== str:
        return True 
    return False
    for i in range (i, len(t)): 
        if all s[i]==t[i]:
            return True 
        return False"
1496,"def isSubstring(s, t):
    if s == str and t== str:
        return True 
    return False
    for i in range (i, len(s)): 
        if s[i]==t[i]:
            return True 
        return False"
1497,"import math
def convertToDegrees(x):
    return x * 180 / math.pi"
1498,"import math
def findRoot(a,b,c):
    x1 = (-b + math.sqrt(b**2-4*a*c))/(2*a)
    x2 = (-b - math.sqrt(b**2-4*a*c))/(2*a)
    return max(x1, x2)"
1499,"def howManyEggCartons(eggs):
    if eggs % 12 == 0:
        return eggs / 12
    else:
        return eggs // 12 + 1"
1500,"def kthDigit(x, k):
	return x // 10**k"
1501,"def kthDigit(x, k):
#	return x % 10**k
    return x[k]"
1502,"def kthDigit(x, k):
    new_x = x // 10**(k-1)
	return new_x % 10**k"
1503,"def kthDigit(x, k):
    new_x = x // 10**(k-1)
    return new_x % 10**k"
1504,"def kthDigit(x, k):
	return x % 10**k // 10**(k-1)"
1505,"def nearestBusStop(street):
    if street % 8 >= 5:
        return (street // 8) +1
    else:
        return (street//8)\"
1506,"def firstAndLast(s):
	return s[0] + s[len(s-1)]"
1507,"def firstAndLast(s):
	return s[1] + s[len(s)]"
1508,"def helloWorld():
    phrase = 'Hello World!'
    return phrase"
1509,"import math
def convertToDegrees(x):
    return x.degrees"
1510,"import math
def convertToDegrees(x):
    return math.radians(x)
"
1511,"import math
def convertToDegrees(x):
    angle =  math.radians(x)
    return angle
"
1512,"import math
def convertToDegrees(x):
    angle =  math.degrees(x)
    return angle
"
1513,"import string
def isPunctuation(character):
    if character == string.punctuation:
        return True
    else:
        return False"
1514,"import string
def isPunctuation(character):
    if character in string.punctuation:
        return True
    else:
        return False"
1515,"import math

def convertToDegrees(x):
    return x.degrees
"
1516,"import math

def convertToDegrees(x):
    x_degrees = math.degrees(x)
    return x_degrees
"
1517,"import string

def isPunctuation(a):
    if a == string.punctuation
    return True
return False"
1518,"import string

def isPunctuation(a):
    if a == string.punctuation:
        return True
    return False"
1519,"import string

def isPunctuation(a):
    if a != string.punctuation:
        return False
    return True"
1520,"import string

def isPunctuation(a):
    if a in string.punctuation:
        return False
    return True"
1521,"import string

def isPunctuation(a):
    if a in string.punctuation:
        return True
    return False"
1522,"def findRoot(a,b,c):
    n = sqrt(b**2 - 4*a*c)
    d = 2*a
    x1 = (-b + n) / d
    x2 = (-b - n) / d
    return max(x1,x2)"
1523,"import math

def findRoot(a,b,c):
    n = math.sqrt(b**2 - 4*a*c)
    d = 2*a
    x1 = (-b + n) / d
    x2 = (-b - n) / d
    return max(x1,x2)"
1524,"def intToFloat(x):
    return x/1.0"
1525,"def howManyEggCartons(eggs):
    if eggs/12 == 0:
        return eggs/12
	return eggs//12 + 1"
1526,"def howManyEggCartons(eggs):
    if eggs/12 == 0:
        return eggs/12
    elif eggs/12 != 0:
        return eggs//12 + 1"
1527,"def howManyEggCartons(eggs):
    return eggs//12"
1528,"def howManyEggCartons(eggs):
    return (eggs + '[all the stuff]'//12"
1529,"import math
def findRoot(a, b, c):
    root1 = ((-1 * b) + math.sqrt(b ** 2 - (4 * a * c))) / (2 * a)
    root2 = ((-1 * b) - math.sqrt(b ** 2 - (4 * a * c))) / (2 * a)
    if root1 >= root2:
        return root1
    else:
        return root2\"
1530,"def howManyEggCartons(eggs):
    if eggs//12 == 0:
        cartons = eggs//12
    elif eggs//12 != 0:
        cartons = eggs//12 + 1
    return cartons"
1531,"def howManyEggCartons(eggs):
    if eggs%12 == 0:
        cartons = eggs/12
    elif eggs%12 != 0:
        cartons = eggs//2 + 1
    return cartons"
1532,"def howManyEggCartons(eggs):
    if eggs%12 == 0:
        cartons = eggs/12
    elif eggs%12 != 0:
        cartons = eggs//12 + 1
    return cartons"
1533,"def kthDigit(x, k):
	return x[k]
	
print kthDigit(12345,2)"
1534,"def kthDigit(x, k):
	return x[k]
	
"
1535,"def leftoverCandy(candy_bars, friends):
	return candy_bars // friends"
1536,"def leftoverCandy(candy_bars, friends):
	return candy bars - (candy_bars // friends)"
1537,"def leftoverCandy(candy_bars, friends):
	return candybars - (candy_bars // friends)"
1538,"def leftoverCandy(candy_bars, friends):
	return candy_bars - (candy_bars // friends)"
1539,"def leftoverCandy(candy_bars, friends):
	return candy_bars - (candy_bars / friends)"
1540,"def kthDigit(x, k):
    return x // (10 ** (k))% 10 
	\"
1541,"def kthDigit(x, k):
    return x // (10 ** (k))% 10"
1542,"def kthDigit(x, k):
    return x // (10 ** (k-1))% 10 
	\"
1543,"def nearestBusStop(street):
    if street <=4:
        closest = 0
    elif street >4 and street <=8:
        closest = 8
    elif street%8 <= 4:
        closest = street//8
    elif street%8 > 4 and street%8 <8:
        closest = street // 8 +1\"
1544,"def nearestBusStop(street):
    if street <=4:
        closest = 0
    elif 4 < street <=8:
        closest = 8
    elif street%8 <= 4:
        closest = street//8
    elif street%8 > 4 and street%8 <8:
        closest = street // 8 +1
    elif"
1545,"def nearestBusStop(street):
    if street <=4:
        closest = 0
    elif 4 < street <=8:
        closest = 8
    elif street%8 <= 4:
        closest = street//8 * street
    elif street%8 > 4 and street%8 <8:
        closest = street // 8 * st"
1546,"def nearestBusStop(street):
    if street % 8 == 0:
        stop = street
    if street % 8 <= 4:
        stop = street
    if street % 8 > 4:
        stop = street +1        
    return stop"
1547,"def nearestBusStop(street):
    if street % 8 == 0:
        stop = street
    if street % 8 <= 5:
        stop = street
    if street % 8 > 5:
        stop = street +1        
    return stop"
1548,"def nearestBusStop(street):
    if street < 8:
        if street <= 4:
            stop = 0
        else:
            stop = 8
    if street % 8 == 0:
        stop = street
    if street % 8 <= 4:
        stop = street
    if street % 8 > 4:
"
1549,"def nearestBusStop(street):
    if street < 8:
        if street <= 4:
            stop = 0
        else:
            stop = 8
    if street % 8 == 0:
        stop = street
    if street % 8 <= 4:
        stop = street // 8 * 8
    if street %"
1550,"def nearestBusStop(street):
    if street < 8:
        if street <= 4:
            stop = 0
        else:
            stop = 8
    if street % 8 == 0:
        stop = street
    if street % 8 <= 4:
        stop = street // 8 * 8
    if street =="
1551,"def howManyEggCartons(eggs):
    1/0
    if eggs%12 == 0:
        cartons = eggs/12
    elif eggs%12 != 0:
        cartons = eggs//12 + 1
    return cartons"
1552,"import string

def isPunctuation(a):
    if a == string.punctuation(a):
        return True
    return False"
1553,"def backwardsCombine(s1, s2):
    s3 = s1.append(s2)
	return s3"
1554,"def backwardsCombine(s1, s2):
    s3 = s1.append(s2)
	    return s3"
1555,"def backwardsCombine(s1, s2):
    s3 = s1.append(s2)
return s3"
1556,"def backwardsCombine(s1, s2):
    s3 = s1.append(s2)
    return s3"
1557,"def backwardsCombine(s1, s2):
    s3 = s1 + s2
    return s3"
1558,"def backwardsCombine(s1, s2):
    s3 = s2 + s1
    return s3"
1559,"def singlePigLatin(s):
	return s + s[0] + 'ay' - s[0]"
1560,"def singlePigLatin(s):
    s[0] = s[len(s)]
    s = s + 'ay'
	return s[1:]"
1561,"def singlePigLatin(s):
    s[0] = s[len(s)]
	return s[1:]"
1562,"def singlePigLatin(s):
    s[0] = s[-1]
    s = s + 'ay'
	return s[1:]"
1563,"def singlePigLatin(s):
    s[0] = s[-1]
    s = s + 'ay'
	return s[1:]\"
1564,"def singlePigLatin(s):
    #s[0] = s[-1]
    s = s + 'ay'
	return s[1:]\"
1565,"def singlePigLatin(s):
    s[0] = s[-1]
    s = s + 'ay'
    return s[1:]\"
1566,"def singlePigLatin(s):
    s[0] = s[-1]
    s = s + 'ay'
    return s[1:]"
1567,"def singlePigLatin(s):
    new = s + s[0] + 'ay'
    return new[1:]\"
1568,"def overNineThousand(power_level):
    power_level > 90000
    	return True
    return False"
1569,"def overNineThousand(power_level):
    if power_level > 9000:
    	return True
    return False"
1570,"def leftoverCandy(candy_bars, friends):
    return candy_bars & friends"
1571,"def leftoverCandy(candy_bars, friends):
    return candy_bars % friends"
1572,"def howManyEggCartons(eggs):
    cartons = eggs // 12
	return"
1573,"def howManyEggCartons(eggs):
    cartons = eggs // 12
	return carton"
1574,"def hasTwoDigits(x):
    if 1<= x//10 < 10:
        return True
    return False"
1575,"def howManyEggCartons(eggs):
    return eggs // 12.0"
1576,"def howManyEggCartons(eggs):
    return eggs // 13"
1577,"def howManyEggCartons(eggs):
    return eggs // 12\"
1578,"def canDrinkAlcohol(age, is_driving):
    if age >= 21 and is_driving == no:
        return True
    return False"
1579,"def canDrinkAlcohol(age, is_driving):
    if age >= 21 and is_driving == '':
        return True
    return False"
1580,"def canDrinkAlcohol(age, is_driving):
    if age >= 21 and is_driving == False:
        return True
    return False"
1581,"def howManyEggCartons(eggs):
    if (eggs // 12) % 12 == 0:
        return eggs // 12
    else:
        return (eggs // 12) + 1\"
1582,"def howManyEggCartons(eggs):
    if (eggs // 12) % 12 == 0:
        return eggs // 12
    if (eggs // 12) % 12 != 0
        return (eggs // 12) + 1\"
1583,"def howManyEggCartons(eggs):
    if (eggs // 12) % 12 == 0:
        return eggs // 12
    if (eggs // 12) % 12 != 0:
        return (eggs // 12) + 1\"
1584,"def howManyEggCartons(eggs):
    if (eggs // 12) % 12 == 0:
        return eggs // 12
    if (eggs // 12) % 12 != 0:
        return (eggs // 12) - 1\"
1585,"def isEvenPositiveInt(x):
    if x = int(x) and x >=0 and x%2 ==0:
        return True
	return False"
1586,"def isEvenPositiveInt(x):
    if x == int(x) and x >=0 and x%2 ==0:
        return True
	return False"
1587,"def isEvenPositiveInt(x):
    if x == int(x) and x >=0 and x%2 ==0:
        return True
    else:
	    return False"
1588,"def isEvenPositiveInt(x):
    if x == int(x) and x >0 and x%2 ==0:
        return True
    else:
	    return False"
1589,"def isEvenPositiveInt(x):
    if x == int(x) and x >0 and x%2 ==0:
        return True
    elif x != int():
        return False
    else:
	    return False"
1590,"def isEvenPositiveInt(x):
    if x == int(x) and x >0 and x%2 ==0:
        return True
    elif x == 'x':
        return False
    else:
	    return False"
1591,"def isEvenPositiveInt(x):
    if x == int(x) and x >0 and x%2 ==0:
        return True
    elif x = 'x':
        return False
    else:
	    return False"
1592,"def isEvenPositiveInt(x):
    if x == int(x) and x >0 and x%2 ==0:
        return True
    else:
	    return False
    return False"
1593,"def isEvenPositiveInt(x):
    print(x)
    if x == int(x) and x >0 and x%2 ==0:
        return True
    else:
	    return False\"
1594,"def isEvenPositiveInt(x):
    if x >0 and x%2 ==0 and x == int(x):
        return True
    else:
	    return False\"
1595,"import math
def convertToDegrees(x):
    return x * (180 / math.pi)"
1596,"def findRoot(a,b,c):
    x1 = (-b+(b**2-4ac)**(1/2))/2a
    x2 = (-b-(b**2-4ac)**(1/2))/2a
    if x1>x2:
        return x1
    else:
        return x2"
1597,"def findRoot(a,b,c):
    x1 = (-b+(b**2-4*a*c)**(1/2))/2a
    x2 = (-b-(b**2-4*a*c)**(1/2))/2a
    if x1>x2:
        return x1
    else:
        return x2"
1598,"def isEvenPositiveInt(x):
    if x == str(x)
    elif x >0 and x%2 ==0 and x == int(x):
        return True
    else:
	    return False\"
1599,"def isEvenPositiveInt(x):
    if x == str(x):
        return False
    elif x >0 and x%2 ==0 and x == int(x):
        return True
    else:
	    return False\"
